,hs6,naics
13288,842230,333993
13289,721621,331110
13290,721622,331110
13291,721631,331110
13292,721632,331110
13293,721633,331110
13296,721640,331110
13298,721650,331110
13299,721661,331110
13300,721669,331110
13301,721691,331110
13303,721699,331110
13305,721710,331222
13325,721720,331222
13337,721730,331222
13350,721790,331222
13354,721810,331110
13355,721891,331110
13358,721899,331110
13363,721911,331110
13365,721912,331110
13375,900290,333314
13420,721913,331110
13425,721914,331110
13428,721921,331110
13432,721922,331110
13442,721923,331110
13444,721924,331110
13446,721931,331110
13448,721932,331110
13458,721933,331110
13459,722020,331110
13470,721934,331110
13476,721935,331110
13481,721990,331110
13486,722011,331110
13487,722012,331110
13491,843041,333131
13506,722090,331110
13510,722100,331110
13515,722692,331110
13518,722211,331110
13524,722219,331110
13528,722220,331110
13538,722230,331110
13544,730120,331110
13545,722240,331110
13550,722300,331222
13558,722410,331110
13561,722490,331110
13569,722511,331110
13570,722519,331110
13571,722530,331110
13578,722540,331110
13587,722550,331110
13594,722591,331110
13595,722592,331110
13596,722599,331110
13598,722611,331110
13601,722619,331110
13603,722620,331110
13604,722691,331110
13620,722699,331110
13623,722710,331110
13624,722720,331110
13626,722790,331110
13637,722810,331110
13640,722820,331110
13642,722830,331110
13648,730110,331110
13651,722840,331110
13652,722850,331110
13661,722860,331110
13665,722870,331110
13671,722880,331110
13672,722920,331222
13675,722990,331222
13683,730210,331110
13695,730230,332999
13696,730240,332999
13697,730290,331511
13698,730290,332999
13699,730300,331511
13702,730411,331110
13705,730419,331110
13713,730422,331110
13716,730423,331110
13717,730792,332919
13721,730424,331110
13739,730429,331110
13753,730459,331110
13779,730431,331110
13782,730439,331110
13804,730441,331110
13810,730449,331110
13814,730451,331110
13841,730490,331110
13845,730511,331110
13848,730512,331110
13851,730519,331110
13854,730520,331110
13858,730531,331210
13859,730531,331110
13863,730539,331110
13865,730590,331110
13867,730611,331110
13869,730619,331110
13874,730621,331110
13878,730629,331110
13887,730630,331110
13888,730630,331210
13900,730640,331110
13914,730650,331110
13920,730661,331110
13923,731582,332618
13926,730669,331110
13931,730690,331110
13933,730711,331511
13936,730719,331511
13944,730721,332919
13946,730722,332919
13949,730729,332919
13951,730791,332919
13959,730793,332919
13965,730799,332919
13970,730810,332312
13971,730820,332312
13973,730830,332321
13977,730840,332323
13978,730890,332312
13980,730890,332323
13981,730890,332322
13984,730900,332420
13986,731010,332439
13988,731021,332431
13990,731029,332439
13992,731100,332420
13995,731210,332618
13996,731210,314994
14006,731210,331318
14018,731290,332618
14019,731300,332618
14020,731412,332618
14025,731414,332618
14030,731419,332618
14031,731420,332618
14032,731431,332618
14036,731439,332618
14037,731441,332618
14041,731442,332618
14043,731449,332618
14045,731450,332323
14046,731511,332618
14050,731512,332618
14054,731519,332618
14055,731520,332618
14057,731581,332618
14061,731589,332618
14064,731590,332618
14065,731600,332999
14066,731700,331222
14089,731811,332722
14090,731812,332722
14091,731813,332722
14093,731814,332722
14097,731815,332722
14127,731819,332722
14128,731821,332722
14130,731822,332722
14131,731823,332722
14132,731824,332722
14133,731829,332722
14136,732010,332613
14142,732020,332613
14147,732090,332613
14151,732111,335221
14157,732112,335221
14158,732119,335221
14162,732181,333414
14164,732182,333414
14166,732189,333414
14168,732190,335221
14174,732190,333414
14175,732211,333414
14176,732219,333414
14177,732290,333415
14180,732310,332999
14181,732391,332215
14182,732391,331511
14184,732392,331511
14186,732393,332215
14190,732393,332999
14191,732394,332215
14196,732394,332999
14197,732399,339910
14198,732690,339994
14200,732399,332215
14204,732399,332323
14205,732399,332999
14207,732490,332999
14208,732510,331511
14215,732591,331511
14216,732599,331511
14217,732599,331513
14218,732611,332999
14219,732619,332999
14221,732620,332618
14226,732690,332999
14227,732690,336991
14228,732690,339910
14231,732690,331110
14234,732690,331222
14238,732690,339995
14240,740100,331410
14241,740200,331410
14242,740311,331410
14243,740312,331410
14245,740313,331410
14246,740319,331410
14247,740321,331410
14248,740322,331410
14249,740329,331410
14251,740400,910000
14261,740500,331410
14264,740610,331410
14265,740620,331410
14266,740710,331420
14270,740721,331420
14275,740729,331420
14281,740811,331420
14283,740819,331420
14285,740821,331420
14286,740822,331420
14288,740829,331420
14290,740911,331420
14293,740919,331420
14296,740921,331420
14300,740929,331420
14304,740931,331420
14307,740939,331420
14312,740940,331420
14313,740990,331420
14319,741011,332999
14320,741012,332999
14322,741021,332999
14326,741022,332999
14327,741110,331420
14330,741121,331420
14332,741122,331420
14333,741129,331420
14335,741210,332919
14336,741220,332919
14343,741300,331420
14346,741510,332618
14347,741521,332722
14348,741529,332722
14349,741533,332722
14353,741539,332722
14354,750620,331491
14355,741810,332999
14357,741810,339910
14358,741810,335221
14359,741810,332215
14364,741820,332999
14366,741991,332913
14367,741991,332999
14368,741999,332618
14372,741999,339910
14373,741999,332613
14375,741999,332913
14376,741999,332999
14377,750110,331410
14378,750120,331410
14379,750210,331410
14380,750220,331410
14381,750300,910000
14382,750400,331492
14384,750511,331491
14387,750512,331491
14390,750521,331491
14392,750522,331491
14394,750610,332999
14395,750610,331491
14397,750620,332999
14399,750711,331491
14400,750712,331491
14401,750720,332919
14402,750810,331491
14403,750890,331491
14404,750890,332999
14412,760120,331314
14414,760200,910000
14416,760310,331314
14417,760320,331314
14423,760421,331318
14431,760519,331318
14434,760529,331318
14435,760611,331315
14458,760711,331315
14463,760719,332999
14466,760720,332999
14468,760810,331318
14470,760820,331318
14472,760900,332919
14473,761010,332321
14476,761090,332322
14477,761090,332323
14478,761100,332420
14480,761210,332999
14481,761290,332431
14484,761290,332439
14486,761300,332420
14487,761410,331318
14490,761490,331318
14493,761510,332999
14494,761510,332215
14504,761520,332999
14505,761610,332618
14506,761610,332722
14512,761691,332618
14513,761699,332999
14516,761699,337920
14518,761699,331523
14519,761699,332112
14520,761699,332618
14522,780110,331410
14523,780191,331410
14524,780199,331410
14527,780200,910000
14529,780411,331491
14530,790111,331410
14531,790112,331410
14533,790120,331410
14534,790200,910000
14535,790310,331410
14536,790390,331492
14538,790400,331491
14539,790500,331491
14540,790700,332999
14541,790700,331491
14543,800110,331410
14544,800120,331410
14547,800200,910000
14548,800300,331491
14549,800700,332999
14551,800700,331491
14553,800700,331492
14556,810110,331492
14557,810194,331410
14558,810196,331491
14559,810197,910000
14560,810199,331491
14562,810210,331492
14564,810294,331410
14565,810295,331491
14567,810296,331491
14568,810297,910000
14569,810299,331491
14570,810320,331492
14571,810320,331410
14572,810330,910000
14573,810390,331491
14574,810411,331410
14575,810419,331410
14576,810420,910000
14577,810430,331492
14578,810520,331491
14579,810530,331491
14580,810590,331491
14581,810600,331491
14582,810720,331410
14583,810730,331410
14584,810790,331491
14585,810820,331410
14586,810820,331492
14589,810830,910000
14590,810890,331491
14597,810920,331410
14598,810930,910000
14599,810990,331491
14600,811010,331410
14601,811020,910000
14602,811090,331410
14603,811100,910000
14604,811100,331410
14607,811100,331491
14608,811212,331410
14609,811213,910000
14610,811219,331491
14611,811221,331410
14612,811222,910000
14616,811292,331491
14618,811299,331491
14619,811299,331410
14621,811300,332999
14622,820110,332216
14623,820130,332216
14625,820140,332216
14628,820150,332216
14629,820160,332216
14630,820190,332216
14633,820210,332216
14634,820220,332216
14636,820231,332216
14637,820239,332216
14640,820240,332216
14643,820291,332216
14645,820299,332216
14646,820310,332216
14649,820320,332215
14650,820320,332216
14654,820330,332216
14655,820340,332216
14657,820411,332216
14659,820412,332216
14660,820420,332216
14661,820510,332216
14662,820520,332216
14664,820530,332216
14666,820540,332216
14667,820551,332215
14669,820551,332216
14673,820559,332216
14674,820559,333991
14678,820559,332215
14684,820560,332216
14685,820570,332216
14688,820590,332111
14689,820590,332216
14690,820600,332216
14691,820713,333131
14692,820719,333131
14698,820720,333514
14701,820730,333517
14703,820730,333514
14705,820730,332216
14707,820740,333515
14709,820750,333515
14711,820750,333517
14712,820750,332216
14716,820750,333991
14718,820760,333515
14720,820770,333515
14721,820770,332216
14726,820780,333515
14728,820790,332216
14729,820790,333515
14731,821599,332215
14738,820810,333515
14740,820820,332216
14743,820830,332216
14745,820840,332216
14747,820890,332216
14749,820900,333515
14751,821000,335210
14752,821110,332215
14753,821191,332215
14762,821192,332215
14769,830110,332510
14770,821193,332215
14773,821194,332215
14775,821195,332215
14779,821210,332215
14780,821220,332215
14782,821290,332215
14783,821300,332215
14786,821410,332215
14787,821420,332215
14790,821490,332215
14793,821510,339910
14794,821520,332215
14795,821591,332215
14816,830120,332510
14818,830130,332510
14820,830140,332510
14823,830150,332510
14824,830160,332510
14825,830170,332510
14826,830210,332510
14833,830220,332510
14834,830230,333995
14835,830230,332510
14837,830241,332510
14840,830241,337920
14846,900659,333316
14847,830242,333995
14848,830242,332510
14851,830249,332510
14853,830249,333995
14860,830250,337127
14861,830260,335999
14863,830300,332999
14864,830400,332999
14865,830510,323111
14867,830520,331222
14868,830590,332618
14871,830610,332999
14872,830621,339910
14873,830629,339910
14874,830630,339999
14875,830710,332999
14877,830790,332999
14879,830810,339993
14880,830820,332722
14882,830890,339999
14883,830890,339993
14885,830910,332119
14886,830990,332119
14887,831000,339950
14888,831110,333992
14889,831120,333992
14890,831130,331491
14892,831190,333992
14893,840110,332410
14894,840120,333999
14895,840130,332410
14896,840140,332410
14897,840211,332410
14898,840212,332410
14899,840219,332410
14900,840220,332410
14901,840290,332410
14903,840310,333414
14904,840390,333414
14905,840410,332410
14907,840420,332410
14908,840490,332410
14909,840510,335312
14910,840590,335312
14911,840610,333611
14913,840681,333611
14916,840682,333611
14921,840690,333611
14931,840710,336412
14935,840721,333618
14937,840729,333618
14941,840731,333618
14943,840732,333618
14944,840732,336310
14948,840733,333618
14950,841199,333611
14954,840733,336310
14958,840734,333618
14961,840734,336310
14970,840790,333618
14979,840810,333618
14985,840820,333618
14989,840890,333618
14996,840910,336412
14998,840991,336310
14999,840991,333618
15009,840999,333618
15018,841011,333611
15019,841012,333611
15020,841013,333611
15021,841090,333611
15022,841111,336412
15023,841111,333611
15024,841112,336412
15025,841112,333611
15026,841121,336412
15027,841121,333611
15028,841122,336412
15029,841122,333611
15030,841181,336412
15031,841181,333611
15032,841182,336412
15033,841182,333611
15034,841191,333611
15035,841191,336412
15041,841199,336412
15046,841210,336415
15047,841210,336412
15048,841221,333995
15053,841229,333618
15054,841229,333996
15059,841231,333995
15061,841239,333996
15063,841280,335312
15064,841280,333618
15065,841290,333618
15066,841290,333995
15067,841290,333996
15070,841290,336415
15071,841290,333611
15073,841311,333913
15074,841319,333913
15075,841320,333911
15076,841330,336310
15080,841340,333120
15081,841350,333911
15083,841350,333996
15086,841360,333996
15089,841360,333911
15092,843340,333111
15093,841370,333911
15102,841381,333911
15105,841382,333911
15106,841391,336310
15107,841391,333911
15109,841391,333996
15111,841392,333911
15112,841410,333912
15113,841420,333912
15114,841430,333415
15117,841430,336390
15123,841440,333912
15124,841451,335210
15127,841459,339992
15128,841459,333413
15129,841459,333618
15130,841459,336320
15131,843351,333111
15139,841460,335210
15140,841480,333912
15161,841490,335210
15162,841490,333413
15163,841490,333415
15166,841490,333912
15172,841510,333415
15177,841520,336390
15178,841581,333415
15181,841582,333415
15191,841583,333415
15193,841583,332410
15195,841590,333415
15196,841590,335312
15197,841590,336390
15200,841610,333414
15201,841620,333414
15203,841630,333414
15204,841690,333414
15205,841710,333994
15206,841720,333241
15207,841780,333994
15208,841790,333994
15209,841810,335222
15217,841821,335222
15221,841829,335222
15223,841830,335222
15224,841840,335222
15225,841850,333415
15227,841861,333415
15228,841869,333415
15235,841891,337127
15236,841990,332410
15237,841899,335222
15245,841911,335228
15249,841920,339113
15251,841931,333111
15252,841932,333999
15253,841932,333243
15254,841939,333241
15255,841939,333999
15256,841940,333241
15257,841940,333249
15258,841950,332410
15260,841960,333999
15262,841981,333414
15264,841981,333318
15266,841989,333243
15267,841989,333999
15268,841989,333241
15270,841989,333318
15273,841990,335228
15274,841990,333243
15275,841990,339113
15276,841990,333999
15277,841990,333991
15278,841990,333318
15280,841990,333249
15281,842010,333249
15282,842010,333243
15284,842010,333999
15285,842091,333249
15286,842091,333243
15288,842099,333249
15289,842099,333243
15291,842111,333111
15292,842112,335224
15293,842119,333999
15294,842121,333999
15295,842122,333999
15296,842123,336390
15297,842129,333415
15298,842129,333999
15301,842131,336390
15302,842139,336390
15303,842139,333413
15307,842139,333999
15310,842191,335224
15312,842191,333999
15313,842199,333999
15315,842211,335228
15316,842219,333318
15317,842220,333993
15330,842240,333993
15337,842290,335228
15340,842290,333318
15341,842290,333993
15347,842310,333997
15350,842320,333997
15353,842330,333997
15354,842381,333997
15359,842382,333997
15361,842389,333997
15365,842390,333997
15369,842410,339999
15370,842420,333912
15372,842430,333991
15373,842430,333318
15374,842481,333111
15379,842489,333912
15382,842490,339999
15383,842490,333912
15384,842490,333318
15387,842511,333923
15388,842519,333923
15389,842531,333923
15390,842539,333923
15391,842541,333999
15392,842542,333999
15393,842549,333999
15394,842611,333923
15395,842612,333924
15396,842619,333923
15397,842641,333120
15400,842649,333120
15402,842691,333120
15403,842699,333120
15411,842810,333921
15412,842820,333922
15413,842820,333921
15414,842831,333922
15415,842832,333922
15416,842833,333922
15417,842839,333922
15418,842840,333921
15419,842860,333921
15420,842890,333120
15421,842890,333999
15423,842911,333120
15424,842911,930000
15425,842919,333120
15426,842919,930000
